pemasukan,pengeluaran,jam
0.11252738162170328,102.44423112100756,-1.0
0.36702986050451547,0.3933994830064851,-1.0
-0.007717928184658765,-0.007459275784388501,0.0
-0.007717930507595591,-0.007459276099097982,0.0
-0.007717806509706093,-0.007459277083723503,-1.0
0.7091487735296768,4.234890968789166,0.0
-0.007717853902103857,-0.007459277385546232,-1.0
-0.0077179354736881586,-0.007459269149054438,0.0
-0.0077179372414439475,-0.0074590107716680665,0.0
101.86862641149952,0.19624357983602134,0.0
-0.007717937127193885,-0.007459277418486982,-1.0
0.08278229580597112,115.71661228246192,0.0
20.763335307452117,23.06157410515164,-1.0
0.1352243332194635,77.30800864085387,0.0
0.07419918975729038,84.47822525398628,-1.0
137.88515934334686,0.2763399074051501,0.0
0.9258633406649485,3.8010167001556465,-1.0
34.1523923423281,0.272806741142568,-1.0
1.1520110545661133,1.1330325664789562,0.0
-0.007717937335258054,-0.007459276981746783,0.0
0.1386760748301375,94.86020641719868,0.0
-0.007717912352867587,-0.007459228789975424,0.0
-0.007717937281093304,-0.007459277117344276,0.0
0.7902115378170156,2.984703747666065,0.0
72.5368275109821,0.19538220725581748,0.0
4.273404078729086,0.6813023084469063,0.0
2.799940618019016,0.7009977507164077,0.0
1.8797496422824356,1.9108563611683664,-1.0
33.671377064259815,0.04370950530638473,-1.0
26.982576668658254,23.60366313070483,0.0
-0.007717935653271632,-0.007459267015229146,0.0
4.916612888629425,6.244237750759842,0.0
0.054703289795975406,0.22265987658200379,-1.0
26.085105696471086,20.548303751205854,-1.0
-0.007717935970167482,-0.007459267795569055,-1.0
-0.00771790765019994,-0.007459230305098936,0.0
-0.007717934297867994,-0.007459274306615723,-1.0
0.10357112210563606,113.33617068997489,0.0
0.37523289750031374,3.1232253486681927,0.0
-0.007717937231235206,-0.007459036910483032,-1.0
104.72345271788197,0.2013392358952523,0.0
-0.007717913003400448,-0.00745923639083223,0.0
2.6280433671385386,11.556467611721066,0.0
28.530155899875567,24.122830123204434,0.0
-0.007717908979771754,-0.007459251948341249,0.0
-0.007717937264973812,-0.007459025926591342,0.0
0.2562125014713876,37.077517799985124,0.0
-0.0077179370455481905,-0.007459040385035294,-1.0
-0.007717936148118573,-0.007459270644044395,0.0
-0.007717937227506353,-0.007459277116628829,-1.0
-0.00771793728278341,-0.007459184132323658,-1.0
0.2553543925710965,58.41059859966609,-1.0
122.23282884612665,0.27484419067673405,0.0
-0.007717935904750951,-0.007459271332903514,-1.0
17.661575918661587,21.255530122758792,0.0
4.7484924118779315,0.31921518483515604,-1.0
-0.007717937228788363,-0.00745927733099806,-1.0
8.688518157275269,10.201985503101248,-1.0
0.27593344611071713,0.1505678979878669,-1.0
-0.007717936289810908,-0.0074592675140308685,0.0
-0.007717762319315083,-0.007459277429258754,-1.0
-0.007717928714448397,-0.0074592760832472346,0.0
-0.007717816079320981,-0.007459277008312972,0.0
0.9054058861702985,4.406666719042009,0.0
0.2727565990235078,0.017978067986321025,-1.0
0.25790048063119464,110.66931937591664,-1.0
-0.007717935909201907,-0.007459275967087595,-1.0
-0.007717937411330675,-0.007459012337278197,0.0
0.4344738199045276,0.42146652612625896,-1.0
0.36616425971993705,0.38892452616413176,-1.0
23.20173732799981,10.864547659630915,-1.0
0.3002414409796417,3.4966882805653183,-1.0
-0.007717934229978645,-0.007459274193204051,-1.0
-0.007717936725109353,-0.007459270796997279,0.0
-0.007717936828022204,-0.007459267080587998,0.0
-0.007717915132416768,-0.0074592549527084965,0.0
-0.007717934528316818,-0.0074592618859680776,0.0
54.42470479912578,0.054715158539599545,-1.0
-0.007717937263337966,-0.007459277161651455,0.0
0.012454825403536825,0.03666204343093855,0.0
-0.007717887054041893,-0.007459261171063094,-1.0
-0.00771791853894932,-0.007459229269311419,0.0
0.1864613298602838,0.22634371772464176,-1.0
0.3807544162200512,5.617918564078531,-1.0
1.371270845313296,1.3890367359537894,-1.0
0.3440366913280114,0.35479274654268655,0.0
2.2104857897306327,2.210220638612114,0.0
-0.007717937306905503,-0.007459046034034195,0.0
-0.007717697117477546,-0.007459277457564199,0.0
-0.0077179370518514505,-0.007459270483158296,0.0
-0.007717936970827422,-0.007459277312102598,-1.0
3.8155537068771213,0.22975262801677312,-1.0
-0.007717936979730489,-0.007459074677106323,0.0
0.8567463858737039,4.54763627878909,0.0
0.20652632487803765,100.4058139579875,0.0
-0.007717853059961109,-0.007459277405080484,0.0
0.1494508451822481,0.15968271211934,-1.0
-0.007717936245944947,-0.00745926989939262,-1.0
-0.007717931524663056,-0.0074592755736481876,0.0
-0.007717729641758594,-0.007459277246830855,0.0
-0.007717936454641173,-0.00745927168345328,0.0
-0.007717932235691057,-0.0074592393477256325,-1.0
0.9082772948981027,5.242077930316939,0.0
0.032279791974701516,0.18344579551497422,0.0
0.24743575902881984,0.18720105480885255,0.0
-0.007717928363748713,-0.007459276415029298,-1.0
0.2706585832736691,0.13995852839872971,0.0
127.86736667442953,0.24339494649212193,-1.0
4.6702192218900285,0.620704878072524,-1.0
4.26686740968842,0.8725360211004916,0.0
-0.0077179374280198845,-0.007459277413557832,0.0
-0.007717893159376664,-0.007459221576284509,-1.0
0.38613848767805636,0.38392090081198693,0.0
0.862470473618594,3.6063630451377873,-1.0
-0.007717937356055928,-0.007459118148762751,-1.0
0.14364002446926272,0.2702568808891367,-1.0
-0.007717936602396066,-0.007459276657853798,-1.0
-0.007717937007086178,-0.007459268621782346,0.0
-0.007717930246409135,-0.007459276184541028,0.0
2.750473146816976,0.764138364037398,-1.0
-0.0077179368512542215,-0.007459272078026833,-1.0
-0.007717897580528108,-0.00745922089396894,-1.0
0.18723616358522766,84.08912116633213,-1.0
4.33158864544879,0.2741581699800634,0.0
-0.007717937113988785,-0.007459277031830963,-1.0
-0.00771793713446861,-0.007459277267459764,0.0
0.9497365180958142,0.9311113887781702,0.0
0.025909385135334223,67.11613417703036,-1.0
-0.0077178135716963105,-0.007459276999558041,0.0
1.3302277098429252,4.808128759719923,0.0
-0.007717937189741049,-0.007459276939151567,0.0
-0.007717937284082158,-0.007459174957944994,0.0
-0.007717936884320364,-0.007459276880405371,0.0
-0.007717679482300993,-0.007459276948379785,-1.0
-0.007717937197440031,-0.00745927737820303,-1.0
0.960604937001516,5.538381678694118,-1.0
-0.0077179362808922555,-0.0074592684381175126,-1.0
0.268178769574574,0.17562144350652314,-1.0
1.2363512300797486,1.2736215197371106,0.0
-0.007717936699613471,-0.007459276711575607,0.0
-0.007717936183240202,-0.007459276194126389,-1.0
-0.007717937253839206,-0.007459276966220659,-1.0
-0.00771793717487355,-0.007459277135477833,-1.0
-0.007717935338334294,-0.00745927540474235,-1.0
3.8509390289636047,0.29349071513960356,0.0
13.677477435047855,18.14662948429152,-1.0
-0.0077179367708541695,-0.007459270918919402,-1.0
-0.007717927447881482,-0.007459275352913107,0.0
-0.007717937010777511,-0.0074590409528468545,-1.0
6.221268348129944,28.88290912818284,0.0
2.9692811193117556,0.9634905205173468,0.0
0.05137804576999845,0.2546822078826666,-1.0
24.463556210191335,15.16720879275227,0.0
3.4005422175293134,21.64948454802583,-1.0
-0.007717937377549932,-0.0074592770327665025,0.0
0.44473510803356275,0.4710719481987611,-1.0
-0.007717927894740522,-0.007459275886372189,0.0
-0.0077179373541557145,-0.007459277447815655,0.0
0.5593868710748081,4.939851410787506,-1.0
-0.007717936469194085,-0.0074592716113453025,0.0
0.6748650465828213,0.6797194964120996,-1.0
-0.0077179208727702385,-0.0074592291391512066,-1.0
-0.007717936856048624,-0.0074592769047433375,0.0
-0.007717893101376854,-0.007459246817573794,-1.0
-0.007717891548100474,-0.0074592451633330465,-1.0
0.07217839804549,0.09675141785137525,-1.0
-0.007717666551974563,-0.00745927735174079,-1.0
-0.007717936437323946,-0.007459276483604177,0.0
-0.0077179106025860285,-0.0074592463042813684,-1.0
0.10342762370659477,77.94848778244818,0.0
0.4970180869806479,0.5091093716764525,-1.0
0.2484209418125993,127.46638052361607,0.0
-0.007717689413431545,-0.007459277405000345,-1.0
0.23410279834199316,0.05048116537826042,-1.0
-0.00771780958379937,-0.007459277018142235,0.0
-0.007717696764083392,-0.007459277244789625,-1.0
-0.007717936490360804,-0.007459272025044862,0.0
5.191984299343897,0.9760424057566843,0.0
53.18139202372146,0.12672439659266527,0.0
-0.007717937102625022,-0.007459277248092178,-1.0
0.8101837487293652,3.4871327641835084,-1.0
0.047775313875995866,33.2899426636236,0.0
-0.007717929159092638,-0.007459276820706214,-1.0
-0.007717936343678965,-0.007459267960118915,0.0
-0.0077179271332933645,-0.007459274869682223,0.0
-0.0077179369688412025,-0.007459277140911047,0.0
0.32737301177669015,0.3305947672504748,0.0
0.1607901002004669,0.268141626214595,0.0
1.1232280995825075,1.1439697047378103,-1.0
-0.007717928580303812,-0.007459275116160613,0.0
-0.0077179369719864825,-0.007459277449353981,0.0
5.227665839009124,0.7792119487144337,-1.0
13.705201729151787,11.019283793823796,-1.0
0.03917981740330153,133.8504377406021,0.0
-0.007717928043683916,-0.007459277017746765,0.0
-0.007717936952397311,-0.007459269064002216,0.0
4.2163415657561005,0.45078019339817155,0.0
0.41260328077353536,3.0973478815510807,-1.0
-0.007717770687968341,-0.007459277166579443,-1.0
-0.007717829350888741,-0.007459277128491774,0.0
-0.007717936161266529,-0.007459269654072767,0.0
3.5612295924702257,0.5310611630168485,-1.0
-0.007717925010273222,-0.007459219726691942,0.0
-0.007717762380595821,-0.007459277188324496,0.0
0.46729115457684267,0.4954690854249195,0.0
-0.007717934208742082,-0.007459274203022862,0.0
-0.007717933846781959,-0.00745925530534595,0.0
-0.007717936336586643,-0.00745927630049277,0.0
4.2772232108192325,1.2463783982157925,-1.0
0.41009494028426935,0.38658921068210955,-1.0
-0.007717928301736635,-0.0074592755548619025,-1.0
-0.0077177907952559995,-0.007459277013850716,0.0
18.97518792582757,26.81538761694388,0.0
-0.007717937010130445,-0.007459268939929689,-1.0
-0.007717937071648422,-0.007459149977636994,0.0
-0.007717915503737695,-0.007459230608074394,-1.0
-0.007717921636420075,-0.007459244309833475,0.0
-0.0077178161975232805,-0.007459276962944818,0.0
3.9277028924170136,0.6829928283439496,-1.0
-0.007717937321147292,-0.00745927741704157,-1.0
-0.007717937132428709,-0.007459268913022035,-1.0
-0.0077179370695271326,-0.007459277391256449,-1.0
-0.007717914682496721,-0.0074592635880293585,-1.0
0.5689090560039618,3.136798571533805,0.0
113.3022898332659,0.185691693149102,0.0
-0.007717676407803662,-0.00745927739841208,-1.0
-0.007717901628035885,-0.0074592216799929355,0.0
-0.007717697171963231,-0.007459277454754676,0.0
-0.007717937448962064,-0.007459277171936583,0.0
0.20177474134351772,3.25572779304566,0.0
4.751605001649908,0.18504544597568312,-1.0
2.660899313829873,2.6563085723784874,-1.0
-0.00771793554539756,-0.007459275519302687,0.0
0.2290189785542712,0.103662720731164,-1.0
1.0909279930754114,1.1044946280692967,0.0
0.2931469147089677,0.3191042834783519,0.0
-0.007717937201853468,-0.007459122862410788,0.0
31.201774515298887,0.0580793599077837,0.0
-0.007717936557089361,-0.007459269179515514,-1.0
-0.0077179303388702335,-0.007459276438632654,-1.0
0.49739008785045175,3.1091847143249507,-1.0
0.6869563715237265,0.6920925459556482,0.0
0.2135240329517682,0.061967294385063834,0.0
0.16148569284160283,144.05285683317032,-1.0
-0.007717934273023796,-0.007459274319745799,-1.0
-0.007717931676384617,-0.007459276584092512,0.0
0.050227753382502786,0.13007146921725926,-1.0
-0.0077179370627447775,-0.007459277068499353,0.0
-0.007717934885670135,-0.007459268752582512,-1.0
1.7788633521709105,1.7878795304508484,0.0
-0.0077178154881472885,-0.007459276976674777,0.0
0.7395407547386774,3.6031170030686064,0.0
0.6181814500651365,4.28233933044006,-1.0
-0.007717936758749832,-0.007459276755484411,-1.0
138.82002663225288,0.03635720985857115,0.0
0.349935109457279,0.3269904731543404,0.0
0.13021744932038415,32.84340009235786,0.0
-0.007717937412296943,-0.007459193110547947,-1.0
-0.007717937102165554,-0.007459166503596747,-1.0
0.1399727471106311,0.12279146287374995,-1.0
0.545613618111405,3.8361239472086677,0.0
0.1281822501388005,57.73107376126377,-1.0
8.030581743613082,8.654859899135069,-1.0
-0.0077179371716030115,-0.007459277286437107,-1.0
-0.007717911059301707,-0.007459249043667332,-1.0
-0.0077179367581558704,-0.0074592721651040245,0.0
0.27103577083259495,80.57799175817303,0.0
-0.0077178103954359525,-0.007459277335256478,-1.0
1.1514396543145091,4.116738637410316,0.0
28.533312864654476,24.07093815902149,0.0
0.13456418295399442,84.23916373446362,-1.0
0.09831412453111928,118.3788487065522,-1.0
-0.007717656617540573,-0.007459277137896531,0.0
0.21942475627620112,0.03795976349615974,0.0
-0.007717936273036269,-0.007459269388715758,0.0
-0.0077179368453174964,-0.007459276918526142,-1.0
-0.0077179360479532975,-0.007459267927832637,0.0
0.20471789927084255,0.19911714431153799,-1.0
0.15637017662035768,0.1887963505042419,-1.0
0.673649920581301,4.291335114319465,0.0
-0.007717935100492415,-0.007459268141513133,-1.0
-0.007717935178394829,-0.007459275178149548,-1.0
137.05280149009818,0.21762925168487787,0.0
-0.007717936362679371,-0.0074592697168764524,0.0
-0.007717881934951527,-0.007459229871952812,0.0
1.1790636724287493,1.1744112562274822,0.0
4.9987665865287525,0.9050002159222431,0.0
4.126947249842497,0.702032152638641,0.0
-0.00771793721709847,-0.007459084161249639,-1.0
-0.007717937279800328,-0.007459277264236189,0.0
0.35200920880727743,3.187396299463785,0.0
-0.0077178914812836025,-0.007459219694830751,-1.0
3.9984997581849866,0.36079303251762873,0.0
0.17032582815121694,124.04037284220483,0.0
-0.007717930344017895,-0.007459275885810633,-1.0
0.249974067055235,0.02577396886135116,0.0
-0.007717937271033484,-0.007459277239760011,-1.0
78.35174801356901,0.07252353583730271,-1.0
-0.007717928753664836,-0.007459275994666559,0.0
-0.007717936871007324,-0.007459268406572233,-1.0
0.5739355340619464,0.5980272925122057,0.0
0.1724944405029936,0.0412052249299646,-1.0
-0.007717937012979034,-0.007459011689988743,-1.0
29.05294765362619,0.22234981729125297,-1.0
58.38304474381281,0.12382180034835173,-1.0
-0.0077178887305735695,-0.007459245013991076,0.0
0.39406432495522464,0.40856625966135884,-1.0
-0.007717937061728867,-0.0074590823172528894,0.0
-0.007717934711481376,-0.007459267874070178,0.0
2.039698202172862,2.044757556166468,-1.0
-0.007717931669418706,-0.0074592771048047945,-1.0
-0.007717936111184468,-0.007459276139219332,0.0
0.25931529416391097,0.21061140221360453,0.0
0.14164055581274157,3.524544262725939,-1.0
-0.007717889768902996,-0.007459255995108089,0.0
-0.007717925292351639,-0.00745923430113177,0.0
137.2162470310544,0.04413482071925924,0.0
0.16631248336839138,0.08817369144264474,0.0
0.09336573495935999,56.922185683643995,-1.0
0.2535168638749392,0.039763507291510805,0.0
0.22152622981878778,0.008143265988684978,0.0
1.0384992105341198,1.040368095879964,0.0
0.1953317208564428,0.13805288309490155,0.0
78.6338791209564,0.06537126927649974,0.0
-0.007717764945864157,-0.0074592774051205546,0.0
0.539239465329894,0.5604572805121442,0.0
136.643942854796,0.04129232023635528,0.0
3.613169097337678,0.18662767737511388,0.0
0.034581529347275514,131.52624142602912,0.0
-0.007717901856385354,-0.007459230393637799,0.0
-0.007717937439332275,-0.007459277227273372,-1.0
0.04914949834392343,107.93409679475329,0.0
12.772807626508785,18.116814438372483,-1.0
0.9797446843097887,4.593518376513391,0.0
76.83108135960804,0.1115701035983742,-1.0
1.8578681534744081,1.8863518063976594,0.0
17.635389766031714,5.46746055133556,0.0
-0.0077179242531950545,-0.0074592581279386075,0.0
-0.007717890664009295,-0.007459220127520429,0.0
2.318419349611943,19.24995747073171,0.0
-0.007717935793920349,-0.007459275765983747,0.0
-0.007717935245039689,-0.007459275312260979,-1.0
-0.007717929822819631,-0.007459276045734478,-1.0
0.04526524449035589,0.24717836660173323,-1.0
0.9106398317931621,0.9122813835365043,0.0
2.6657197650699564,6.113016478339381,0.0
0.8976615830123993,0.9307685235886789,-1.0
0.06901826362322924,0.092612068256314,-1.0
0.512785910060846,0.5091302745499863,-1.0
25.07565036019835,25.277180862669795,0.0
0.30109724468476756,0.29495623882847083,0.0
-0.007717889913016775,-0.0074592411529419145,0.0
-0.007717935541152673,-0.007459267774401819,0.0
10.843639930645665,9.529939248341012,-1.0
-0.007717936756475578,-0.007459276814750352,0.0
4.214575786259465,0.9253691952278325,-1.0
20.668020097756383,17.49777670962312,0.0
-0.007717937273010469,-0.007459277161064347,0.0
-0.007717927945807901,-0.007459275056016045,-1.0
0.22439533335142664,99.59617947359196,0.0
-0.007717936555077743,-0.00745926981672193,0.0
4.759816683127576,0.40081651929871576,0.0
-0.007717906575493428,-0.007459244538097007,0.0
-0.007717935847973695,-0.007459268864969795,-1.0
43.38758393119203,0.05562182067912656,-1.0
8.251572447780026,16.96937964686992,-1.0
0.7915825526415908,0.8236778767568216,-1.0
-0.007717936635446625,-0.00745927665214358,-1.0
3.175630952684948,18.96825147634099,0.0
4.823166904063372,0.4454438639756143,-1.0
-0.007717935414633186,-0.007459268395762714,0.0
0.40687659968408424,3.2775538768271653,-1.0
-0.007717936315355852,-0.007459268452987424,0.0
-0.007717936952197592,-0.007459277454034583,0.0
-0.007717933422103238,-0.007459273415930341,0.0
-0.007717937320140618,-0.007459155265687182,-1.0
2.1992649641140325,2.2021053882803177,0.0
-0.007717678797936595,-0.007459277177016139,0.0
0.34742071783070405,3.607363770208216,0.0
70.6729760793814,0.18751053346422744,-1.0
-0.007717930388832809,-0.0074592769539663095,0.0
-0.007717928141931086,-0.007459276380755797,-1.0
-0.007717926761257836,-0.007459276538867796,0.0
-0.007717893836447868,-0.007459268732759061,-1.0
1.8080165791279463,1.812087090226763,0.0
-0.007717749894734693,-0.007459277337325583,-1.0
0.19922951773160658,0.156354219826776,0.0
4.381739318867953,0.6551052015553405,-1.0
-0.0077179370313473815,-0.007459277304564855,0.0
-0.007717930122961623,-0.007459276968873967,-1.0
-0.007717670741228357,-0.007459277317806429,0.0
-0.007717796344629332,-0.00745927726535872,-1.0
-0.00771793737124898,-0.007459127287376624,0.0
-0.00771793020130792,-0.007459276798506457,0.0
-0.007717926760632128,-0.007459224156824443,-1.0
-0.00771793716556585,-0.007459198238693453,0.0
0.45986986689148424,0.46054328692687924,-1.0
-0.007717936913644957,-0.00745914171333569,0.0
-0.0077179374504963184,-0.007459277063045233,0.0
-0.007717747032884092,-0.007459276950732281,-1.0
0.057814438820973084,0.04545779842333373,0.0
0.43915423053831826,2.758167694473144,0.0
-0.007717936600353279,-0.007459276596842215,0.0
-0.0077179297980574,-0.0074592757047271,0.0
24.692018340038484,8.29547389129218,0.0
4.025112660069838,0.36727582648997537,0.0
-0.0077179361754552145,-0.007459276163113049,0.0
3.713322911685422,0.48770337758943816,0.0
0.1878386839715637,0.02516372108124043,-1.0
-0.007717936911609096,-0.007459277007761869,0.0
0.701998058126848,4.121611039167499,-1.0
-0.007717937271722688,-0.007459151452710005,0.0
4.676590781326978,0.6165655284774627,-1.0
-0.007717937347707571,-0.007458993640623832,0.0
-0.007717886949270388,-0.007459226197096935,-1.0
-0.007717933187751818,-0.007459273232643558,-1.0
-0.0077179235202251275,-0.007459259400659802,-1.0
122.91955368961096,0.10494011855822737,0.0
115.95407080354465,0.19875860196689632,-1.0
0.07865311496608812,75.04267917291727,0.0
-0.007717937389059731,-0.0074592773801507644,0.0
0.8915384083545128,3.970904224165939,0.0
0.2101054285215957,3.5083654386108054,0.0
-0.007717911687298101,-0.007459252899916845,0.0
0.06625433462000818,69.12928789484337,-1.0
99.71184691465585,0.2814808530237042,-1.0
0.20674128432720393,3.2745244117532093,-1.0
41.874020736133,0.10652293059303407,-1.0
-0.0077179251713209536,-0.00745923259408559,-1.0
-0.0077179370164694935,-0.007459102561301946,-1.0
0.11317110737161944,64.86275970116664,0.0
-0.007717883510664513,-0.00745924609863397,-1.0
-0.007717936631557305,-0.007459270747169778,-1.0
-0.007717846484897196,-0.007459277023249666,-1.0
-0.007717851907596924,-0.007459277137649144,0.0
16.47976200432591,12.069475224152722,0.0
1.4248611580685144,1.4087751452411101,-1.0
-0.007717937287694411,-0.00745927715725831,0.0
0.10075273286663428,39.6603474010152,0.0
-0.007717930742045138,-0.007459225851853207,-1.0
4.476799516348522,0.17941328282908556,0.0
-0.00771793695620582,-0.007459099614661151,-1.0
-0.007717936989792617,-0.007459277146193275,0.0
-0.007717936588928907,-0.007459269464350446,0.0
0.7890664321186418,0.8022048192838863,0.0
-0.007717926652543908,-0.0074592763580113245,0.0
0.12656832537367946,139.1098486530027,0.0
-0.007717937322151082,-0.00745902963340481,0.0
-0.0077179368176021985,-0.007459276825190533,0.0
0.08849572202322165,127.56423993892358,-1.0
0.7728392989017534,3.5566388831309057,-1.0
10.954506275076056,26.471414865472955,-1.0
-0.007717921096368596,-0.007459273906916738,-1.0
-0.007717935697210322,-0.007459270976348524,0.0
0.06215483316787871,92.36362613681653,0.0
-0.007717936046246452,-0.0074592716459201975,0.0
0.20033370621579583,0.03986308625848416,-1.0
0.2131258104869588,119.36966668587922,-1.0
11.256896302024476,2.722538165899467,-1.0
-0.007717935658576876,-0.007459266489353683,-1.0
0.9088469662533329,0.9411232845654673,-1.0
-0.0077179369496924504,-0.007459276970181748,-1.0
85.00078667406272,0.11419370454454958,-1.0
-0.007717928734098754,-0.007459275979469704,0.0
0.19021303499184533,0.1710442948380047,0.0
-0.00771766908805684,-0.007459277281102034,0.0
-0.007717936512157849,-0.007459269765059936,0.0
-0.007717933841861144,-0.007459273892601995,0.0
-0.007717936931079361,-0.007459122598240189,-1.0
0.39885682570392905,4.853741442629789,-1.0
-0.007717931378295226,-0.007459275603450147,0.0
1.2426158860909067,4.819564373449021,0.0
0.25614910860434126,134.15532153792952,0.0
-0.007717934991892776,-0.007459267074652461,-1.0
0.2651209281877744,134.66533249118595,0.0
-0.0077179269440016,-0.007459275104820317,0.0
-0.007717919740226692,-0.007459271746013062,-1.0
0.06019253578339837,113.94742906595744,0.0
0.051875967925708,122.88305853978068,-1.0
0.7240553180662314,3.8185443402490837,0.0
0.12122574742865011,56.50631111166455,0.0
-0.00771793705998739,-0.007459128052972639,0.0
0.45405731728212484,4.221861220635432,-1.0
-0.0077179373626899365,-0.007459137821636136,0.0
-0.0077179356741809094,-0.007459270727710438,0.0
-0.007717934049615921,-0.007459274083624547,0.0
-0.007717936734833806,-0.007459272387199733,-1.0
1.116745890777622,4.704439184602623,-1.0
-0.007717937386350252,-0.007459126974349487,0.0
1.1635969654670215,1.1614651195678831,-1.0
53.71774783397423,0.027641582548055394,-1.0
-0.007717747045162752,-0.007459277249220517,-1.0
7.422459733025317,2.4736604247112077,-1.0
4.409007472478547,0.48816498271330877,0.0
-0.007717935839769644,-0.007459268857646338,-1.0
0.986533484071662,5.468677272765838,0.0
0.09631897811553311,64.12341199998143,-1.0
-0.0077179370241321115,-0.0074592170473884115,0.0
0.14953556110457367,0.09125889751269074,0.0
0.595600046375038,4.886952915180372,-1.0
35.99585547528911,0.13726844470200947,-1.0
-0.007717936509584595,-0.007459276479356792,-1.0
17.05356571003934,14.316215650528669,-1.0
-0.007717928412317877,-0.007459276438219763,0.0
0.8832693851471072,0.9153346546608737,0.0
0.15453293607359606,143.42612945981975,0.0
-0.007717884123756468,-0.007459239566633769,0.0
-0.007717935006680617,-0.0074592750715601714,-1.0
27.281895311198276,7.90497627873579,-1.0
0.11339672834842533,107.57732829118513,0.0
0.34449888295865844,0.3644667125411878,-1.0
25.064196133571258,15.606311102310734,-1.0
-0.0077179321071120435,-0.0074592758434116994,-1.0
-0.007717937405662935,-0.007459016420190779,-1.0
0.08601619647352218,0.28165214045960585,0.0
0.19084552291533055,0.059903425941292596,-1.0
-0.007717937329949347,-0.0074592771424458896,-1.0
51.6323861648462,0.028219895382489535,0.0
41.694660704054186,0.24078905492491265,-1.0
67.59685305417382,0.07623931192561727,0.0
-0.007717935049583773,-0.007459275103639133,0.0
79.68023746218257,0.2567318507597274,0.0
-0.007717937043123859,-0.007459277203674081,0.0
61.85147135709341,0.25063924376001107,0.0
0.050569210416366105,0.19746001094861124,0.0
-0.007717935686803015,-0.007459269557946219,0.0
0.17686364978946575,93.6723698549676,0.0
17.526335016851874,19.317517009581277,0.0
-0.0077179289045898325,-0.007459275007790168,-1.0
-0.007717935765526816,-0.007459275813163167,-1.0
21.323929956718853,28.262220943377372,-1.0
0.30113268706043433,0.3055766404897508,0.0
-0.007717937250797248,-0.007459214873519005,0.0
-0.007717779017842114,-0.007459277219200787,0.0
0.2042482157559082,142.16672842623356,0.0
-0.007717936964598045,-0.007459094919585114,0.0
-0.007717937118441474,-0.007459090128929566,0.0
-0.007717936957457237,-0.00745907686886132,-1.0
-0.007717937419640935,-0.007459122704496233,0.0
-0.007717907649950004,-0.0074592700886387505,0.0
-0.007717936947367978,-0.007459032090945967,0.0
-0.007717907416689533,-0.007459257969134971,-1.0
-0.007717928271024402,-0.007459236096901483,0.0
0.14318446027471596,0.03626111470385343,0.0
0.1463653414534646,56.08725610941341,0.0
15.865893430340394,21.4647623707957,0.0
131.46174079521086,0.24732613830490943,0.0
-0.007717936945728092,-0.007459167238653868,0.0
9.13221434266276,2.6077181009431247,0.0
-0.007717935413344251,-0.007459269699136043,0.0
